date,invoice_id,customer_name,region,sku_code,sku_name,category,qty_sold,unit_cost,unit_price,unit_discount,returned_units
2025-10-22,INV-45802,Family Dollar,Northeast,SKU-1091,PremiumClean Paper Goods 24-ct Box,Paper Goods,79,14.26,20.64,0,0
2025-10-24,INV-79042,Meijer,Northeast,SKU-1209,MegaCare Medical Supplies 12-ct Kit,Medical Supplies,79,33.73,53.28,0,0
2025-08-09,INV-11581,Costco,Southwest,SKU-1486,PremiumBright Home Goods 12-ct Box,Home Goods,161,34.19,58.25,1.55,0
2025-08-27,INV-57656,Wegmans,National,SKU-1158,PureClean Cleaning 6-ct Set,Cleaning,173,10.41,20.18,1.81,0
2025-08-17,INV-40266,CVS,Northeast,SKU-1950,ProClean Paper Goods 6-ct Set,Paper Goods,319,12.66,22.5,0,0
2025-10-21,INV-91241,Rite Aid,Southwest,SKU-1480,AdvancedMax Personal Care 24-ct Collection,Personal Care,133,2.92,9.13,0.68,0
2025-10-05,INV-61987,Amazon,Northeast,SKU-1760,SuperComfort Beauty Set,Beauty,265,22.07,49.64,1.98,0
2025-10-16,INV-64351,Rite Aid,West,SKU-1751,EliteMax Cleaning 36-ct Case,Cleaning,359,1.59,4.57,1.74,0
2025-08-29,INV-81606,Albertsons,Southeast,SKU-1597,AdvancedMax Medical Supplies 24-ct Case,Medical Supplies,150,10.39,16.59,0,0
2025-08-22,INV-57314,Kroger,Southwest,SKU-1521,EssentialPlus Personal Care 36-ct Case,Personal Care,289,17.55,37.9,0,0
2025-08-16,INV-44815,Sam's Club,Midwest,SKU-1539,SuperGuard Beauty 6-ct Kit,Beauty,48,3.84,11.43,0,0
2025-08-20,INV-50317,Dollar General,Southeast,SKU-1558,SuperBright Food & Beverage 6-ct Box,Food & Beverage,154,3.06,3.86,0,0
2025-09-11,INV-90349,Whole Foods,Southwest,SKU-1093,PureGuard Food & Beverage 12-ct Bundle,Food & Beverage,234,10.19,15.4,0,23
2025-10-04,INV-66544,Costco,West,SKU-1022,PremiumPlus Home Goods Set,Home Goods,192,22.17,50.6,0.28,2
2025-10-20,INV-87210,Target,Southeast,SKU-1904,AdvancedBright Personal Care 48-ct Bundle,Personal Care,207,8.88,22.34,0.82,0
2025-10-28,INV-63534,CVS,Midwest,SKU-1214,PureBright Health & Wellness 48-ct Case,Health & Wellness,291,13.04,35.46,0,0
2025-09-13,INV-94446,Dollar General,Southwest,SKU-1481,EssentialSoft Medical Supplies 36-ct Collection,Medical Supplies,469,12.65,26.47,0,0
2025-09-10,INV-53969,CVS,Southwest,SKU-1491,PremiumPlus Paper Goods 12-ct Case,Paper Goods,180,4.76,6.81,1.27,9
2025-10-22,INV-73082,Meijer,West,SKU-1474,ProGuard Medical Supplies Box,Medical Supplies,48,10.1,17.47,1.35,5
2025-10-12,INV-42729,Wegmans,Midwest,SKU-1644,SuperSoft Health & Wellness 12-ct Box,Health & Wellness,99,17.06,31.92,0,0
2025-10-17,INV-85043,Rite Aid,National,SKU-1322,AdvancedCare Cleaning Case,Cleaning,489,7.14,15.45,0,0
2025-10-21,INV-99720,Walgreens,West,SKU-1703,UltraCare Home Goods 24-ct Box,Home Goods,371,35.33,59.73,0,25
2025-10-12,INV-69876,Albertsons,Southeast,SKU-1760,SuperComfort Beauty Set,Beauty,252,22.07,46.52,0,0
2025-08-18,INV-34021,Meijer,Southwest,SKU-1010,EssentialSoft Personal Care 36-ct Set,Personal Care,21,10.31,30.02,0,0
2025-08-24,INV-28695,Wegmans,Northeast,SKU-1152,SuperBright Medical Supplies 36-ct Collection,Medical Supplies,452,13.82,24.56,0,43
2025-09-18,INV-20916,CVS,Southwest,SKU-1053,MegaSoft Personal Care 24-ct Case,Personal Care,423,9.15,18.82,0,59
2025-09-05,INV-20590,BJ's Wholesale,Southwest,SKU-1790,PureFresh Food & Beverage 36-ct Box,Food & Beverage,389,8.13,12.62,0,0
2025-08-30,INV-47032,Wegmans,Midwest,SKU-1233,SuperGuard Health & Wellness Set,Health & Wellness,234,10.87,20.45,0,0
2025-09-10,INV-77113,Kroger,West,SKU-1340,PureCare Personal Care 12-ct Box,Personal Care,384,12.52,25.29,0,0
2025-09-08,INV-23857,Kroger,Midwest,SKU-1533,MegaMax Food & Beverage 36-ct Pack,Food & Beverage,95,5.2,8.0,0,0
2025-10-04,INV-26188,CVS,Southwest,SKU-1706,PremiumShield Cleaning 24-ct Case,Cleaning,237,4.22,8.61,0,0
2025-09-01,INV-42328,Sam's Club,National,SKU-1827,EliteComfort Personal Care Bundle,Personal Care,207,9.26,28.46,0,0
2025-08-21,INV-78106,Whole Foods,National,SKU-1517,UltraPlus Beauty 24-ct Set,Beauty,205,14.63,49.12,0,0
2025-09-02,INV-69065,Wegmans,Midwest,SKU-1633,ProFresh Cleaning 48-ct Pack,Cleaning,229,3.65,9.97,0,0
2025-09-09,INV-83429,Costco,West,SKU-1058,EssentialBright Cleaning 24-ct Bundle,Cleaning,422,3.74,10.3,0,0
2025-11-04,INV-71426,Wegmans,Northeast,SKU-1232,UltraPlus Cleaning 48-ct Collection,Cleaning,456,9.48,20.95,0,0
2025-11-01,INV-47297,Costco,Midwest,SKU-1361,EliteSoft Medical Supplies Case,Medical Supplies,298,16.31,24.87,0,0
2025-10-25,INV-70402,Walgreens,West,SKU-1097,ProFresh Beauty 6-ct Pack,Beauty,165,11.46,35.88,0,0
2025-09-27,INV-40739,Amazon,Southwest,SKU-1369,ProSoft Home Goods 12-ct Box,Home Goods,308,5.85,12.85,0,0
2025-09-25,INV-67869,Dollar General,Midwest,SKU-1820,MegaCare Food & Beverage 24-ct Bundle,Food & Beverage,111,6.78,8.5,0,2
2025-09-17,INV-53918,Rite Aid,West,SKU-1358,EliteGuard Health & Wellness Bundle,Health & Wellness,430,21.21,40.54,0,0
2025-09-29,INV-82933,H-E-B,Southeast,SKU-1926,FreshSoft Medical Supplies 6-ct Kit,Medical Supplies,199,12.13,15.57,0,0
2025-10-14,INV-18257,Albertsons,Midwest,SKU-1994,UltraFresh Paper Goods 48-ct Kit,Paper Goods,182,12.51,19.43,0,0
2025-09-05,INV-21603,Dollar General,Southeast,SKU-1741,EssentialMax Cleaning Bundle,Cleaning,478,9.13,17.72,0,0
2025-08-06,INV-22257,Walgreens,West,SKU-1563,PurePlus Beauty 24-ct Case,Beauty,89,19.0,54.03,0,0
2025-09-03,INV-52782,CVS,Northeast,SKU-1805,ProMax Cleaning 6-ct Bundle,Cleaning,192,3.77,7.87,0,0
2025-10-10,INV-12599,Meijer,Southwest,SKU-1653,ProBright Health & Wellness 12-ct Pack,Health & Wellness,326,16.67,37.25,0,4
2025-09-14,INV-63574,Wegmans,Midwest,SKU-1480,AdvancedMax Personal Care 24-ct Collection,Personal Care,183,2.92,8.52,1.14,0
2025-10-16,INV-93579,Albertsons,West,SKU-1596,PureBright Home Goods 36-ct Pack,Home Goods,437,19.75,38.68,0.38,0
2025-09-25,INV-57656,Publix,Northeast,SKU-1312,ProSoft Personal Care 36-ct Bundle,Personal Care,352,13.69,28.66,0,27
2025-10-29,INV-92821,Publix,West,SKU-1543,ProPlus Cleaning Set,Cleaning,294,4.96,11.01,0,0
2025-09-03,INV-39403,Family Dollar,Southwest,SKU-1741,EssentialMax Cleaning Bundle,Cleaning,402,9.13,18.53,0,0
2025-10-04,INV-82157,Kroger,Southwest,SKU-1277,ProBright Health & Wellness 6-ct Pack,Health & Wellness,139,8.39,16.53,0,0
2025-09-17,INV-87522,Costco,Southwest,SKU-1935,PremiumClean Health & Wellness 36-ct Box,Health & Wellness,406,19.84,40.53,0,5
2025-09-11,INV-47877,Meijer,Northeast,SKU-1749,UltraMax Home Goods 24-ct Collection,Home Goods,391,37.93,71.28,0,18
2025-10-19,INV-90285,Kroger,National,SKU-1022,PremiumPlus Home Goods Set,Home Goods,216,22.17,43.14,0,0
2025-09-06,INV-91110,Target,West,SKU-1300,ProBright Personal Care 36-ct Case,Personal Care,421,5.08,10.2,0,10
2025-08-28,INV-10792,H-E-B,West,SKU-1186,EliteClean Personal Care 48-ct Box,Personal Care,345,7.07,14.46,0,0
2025-09-10,INV-99873,Family Dollar,Southwest,SKU-1298,FreshGuard Cleaning 48-ct Case,Cleaning,472,5.1,9.9,0,46
2025-08-25,INV-10603,Family Dollar,West,SKU-1354,SuperGuard Food & Beverage 36-ct Pack,Food & Beverage,164,5.24,7.75,0,0
2025-09-13,INV-12892,Wegmans,National,SKU-1403,EliteBright Food & Beverage Set,Food & Beverage,177,6.88,10.65,1.63,0
2025-08-06,INV-81542,Costco,Midwest,SKU-1540,AdvancedComfort Health & Wellness 24-ct Pack,Health & Wellness,395,16.29,37.9,0,0
2025-09-17,INV-24350,Family Dollar,Midwest,SKU-1441,PremiumGuard Beauty 48-ct Collection,Beauty,194,3.49,9.93,0,2
2025-11-02,INV-87245,Rite Aid,Northeast,SKU-1813,SuperFresh Paper Goods 24-ct Case,Paper Goods,343,13.22,25.87,0,0
2025-09-02,INV-30958,Walmart,West,SKU-1169,FreshCare Personal Care Pack,Personal Care,32,14.85,38.43,0.15,0
2025-10-02,INV-92432,Dollar General,Southwest,SKU-1478,EliteMax Beauty 12-ct Pack,Beauty,113,14.13,38.6,0.12,15
2025-09-07,INV-64342,Whole Foods,West,SKU-1972,PremiumComfort Beauty 12-ct Bundle,Beauty,102,6.24,13.06,0,0
2025-09-20,INV-45791,Rite Aid,National,SKU-1053,MegaSoft Personal Care 24-ct Case,Personal Care,113,9.15,20.26,0,0
2025-10-06,INV-12553,Dollar General,Midwest,SKU-1803,MegaMax Beauty 48-ct Case,Beauty,142,7.36,24.9,0,0
2025-11-02,INV-78314,BJ's Wholesale,Southeast,SKU-1392,UltraGuard Personal Care 24-ct Kit,Personal Care,261,3.67,7.11,0.86,0
2025-10-15,INV-99173,Amazon,Northeast,SKU-1314,FreshFresh Health & Wellness 6-ct Box,Health & Wellness,265,9.38,23.27,0,0
2025-10-21,INV-53329,Meijer,National,SKU-1946,UltraGuard Health & Wellness 6-ct Bundle,Health & Wellness,492,18.61,34.76,0,0
2025-09-02,INV-72250,Whole Foods,Southeast,SKU-1982,PureComfort Food & Beverage Set,Food & Beverage,364,3.13,5.04,0,0
2025-08-13,INV-10261,Albertsons,Midwest,SKU-1153,EssentialCare Paper Goods 24-ct Kit,Paper Goods,20,5.79,10.62,0,0
2025-08-27,INV-52203,Target,Southwest,SKU-1016,EssentialFresh Food & Beverage 48-ct Kit,Food & Beverage,258,6.3,10.07,1.73,0
2025-09-05,INV-82530,CVS,West,SKU-1954,FreshClean Home Goods 36-ct Collection,Home Goods,254,31.54,62.61,0,34
2025-10-20,INV-66559,CVS,West,SKU-1895,SuperCare Cleaning 6-ct Kit,Cleaning,273,4.8,11.24,0,0
2025-10-08,INV-65305,CVS,West,SKU-1511,EssentialShield Food & Beverage 6-ct Pack,Food & Beverage,413,6.82,9.9,1.26,0
2025-10-26,INV-12202,Walgreens,National,SKU-1076,EliteBright Personal Care 36-ct Bundle,Personal Care,305,7.75,16.43,0.34,0
2025-10-15,INV-83579,H-E-B,Southwest,SKU-1373,ProGuard Beauty 48-ct Case,Beauty,186,7.62,20.68,1.36,16
2025-09-18,INV-78142,Amazon,Northeast,SKU-1425,UltraCare Food & Beverage 24-ct Box,Food & Beverage,203,6.12,7.9,1.02,0
2025-08-26,INV-69663,H-E-B,West,SKU-1973,EliteSoft Medical Supplies 12-ct Collection,Medical Supplies,330,22.37,34.37,0,37
2025-10-26,INV-37407,BJ's Wholesale,Southeast,SKU-1435,MegaPlus Personal Care 12-ct Box,Personal Care,54,13.32,31.0,0,0
2025-08-22,INV-94058,Target,Midwest,SKU-1573,SuperSoft Home Goods 48-ct Set,Home Goods,243,32.37,77.53,0,0
2025-09-07,INV-55613,Kroger,West,SKU-1683,UltraBright Food & Beverage 12-ct Kit,Food & Beverage,383,9.51,13.73,0,0
2025-10-07,INV-41573,Target,Southwest,SKU-1804,ProFresh Food & Beverage Case,Food & Beverage,60,1.39,2.08,0,0
2025-09-03,INV-18103,H-E-B,Northeast,SKU-1625,MegaSoft Food & Beverage 6-ct Box,Food & Beverage,339,4.11,5.14,0,0
2025-09-01,INV-14455,CVS,Southeast,SKU-1903,SuperPlus Paper Goods 48-ct Case,Paper Goods,257,6.94,10.78,0,0
2025-10-15,INV-19841,CVS,National,SKU-1463,FreshPlus Health & Wellness Pack,Health & Wellness,278,13.35,26.32,0,4
2025-10-16,INV-42449,Rite Aid,Southeast,SKU-1122,SuperMax Health & Wellness 12-ct Box,Health & Wellness,460,23.5,49.11,1.79,34
2025-09-07,INV-58410,Meijer,Northeast,SKU-1674,SuperCare Paper Goods 48-ct Set,Paper Goods,230,5.39,9.71,0,0
2025-11-04,INV-64016,H-E-B,West,SKU-1542,PureComfort Personal Care Collection,Personal Care,90,3.58,8.5,1.57,0
2025-10-01,INV-49966,CVS,Southwest,SKU-1755,AdvancedShield Food & Beverage 12-ct Kit,Food & Beverage,48,2.09,3.5,1.45,0
2025-09-25,INV-83761,Dollar General,Northeast,SKU-1581,EliteGuard Beauty 24-ct Case,Beauty,293,17.84,46.59,0,18
2025-08-08,INV-78561,Target,National,SKU-1481,EssentialSoft Medical Supplies 36-ct Collection,Medical Supplies,297,12.65,27.76,0,0
2025-10-01,INV-61628,Rite Aid,Southeast,SKU-1587,SuperClean Health & Wellness 12-ct Box,Health & Wellness,303,22.5,44.55,0.11,0
2025-10-13,INV-16148,BJ's Wholesale,Southeast,SKU-1940,MegaComfort Personal Care 48-ct Bundle,Personal Care,210,7.4,15.92,0,0
2025-09-09,INV-93145,Family Dollar,West,SKU-1000,AdvancedSoft Home Goods 36-ct Pack,Home Goods,305,11.22,23.63,0,0
2025-10-16,INV-67570,Dollar General,Midwest,SKU-1973,EliteSoft Medical Supplies 12-ct Collection,Medical Supplies,46,22.37,39.37,0,0
2025-08-30,INV-25501,Albertsons,Midwest,SKU-1821,PremiumMax Paper Goods 24-ct Set,Paper Goods,235,4.45,6.59,0,0
2025-10-13,INV-50963,Albertsons,Northeast,SKU-1516,EssentialShield Cleaning 24-ct Collection,Cleaning,260,8.08,18.31,0.54,0
2025-09-20,INV-51515,Amazon,National,SKU-1492,AdvancedGuard Personal Care 48-ct Box,Personal Care,72,10.84,29.78,0,0
2025-09-01,INV-54495,Target,Southwest,SKU-1450,MegaClean Cleaning 36-ct Set,Cleaning,38,7.62,18.36,0,0
2025-09-12,INV-92707,Wegmans,Midwest,SKU-1504,UltraSoft Food & Beverage 24-ct Set,Food & Beverage,294,8.12,11.65,0,0
2025-10-09,INV-28583,Costco,Southeast,SKU-1520,UltraFresh Paper Goods 48-ct Pack,Paper Goods,427,14.88,24.39,0,0
2025-09-29,INV-62872,Costco,Northeast,SKU-1682,SuperShield Medical Supplies 36-ct Pack,Medical Supplies,315,34.96,54.45,0,0
2025-09-08,INV-61707,CVS,Northeast,SKU-1830,ProSoft Medical Supplies 24-ct Pack,Medical Supplies,459,27.09,37.91,0,51
2025-08-07,INV-47603,Publix,Midwest,SKU-1997,EliteFresh Paper Goods Set,Paper Goods,22,17.68,24.61,0,0
2025-10-16,INV-31563,Walmart,West,SKU-1551,EliteSoft Beauty 6-ct Pack,Beauty,446,17.96,55.42,0,0
2025-09-19,INV-43591,Family Dollar,Northeast,SKU-1645,EliteGuard Personal Care 6-ct Pack,Personal Care,98,13.93,40.15,0,0
2025-08-26,INV-82511,Whole Foods,Northeast,SKU-1431,EliteClean Medical Supplies 24-ct Box,Medical Supplies,87,4.74,8.21,0,0
2025-09-21,INV-64394,Dollar General,Southwest,SKU-1167,UltraPlus Personal Care 24-ct Box,Personal Care,461,12.01,30.97,1.46,0
2025-10-29,INV-35224,Family Dollar,National,SKU-1856,EliteSoft Personal Care 6-ct Case,Personal Care,118,11.62,34.83,0,8
2025-10-21,INV-53433,Publix,Southwest,SKU-1435,MegaPlus Personal Care 12-ct Box,Personal Care,230,13.32,33.0,0.36,0
2025-11-04,INV-22111,Meijer,Southwest,SKU-1052,PremiumComfort Personal Care 12-ct Box,Personal Care,443,4.19,7.94,0,0
2025-08-15,INV-50750,Dollar General,Southeast,SKU-1526,EssentialBright Food & Beverage 24-ct Collection,Food & Beverage,206,8.52,11.5,0,0
2025-10-21,INV-42493,H-E-B,National,SKU-1826,ProComfort Food & Beverage 24-ct Kit,Food & Beverage,295,10.0,13.28,0,0
2025-10-12,INV-98983,Sam's Club,Northeast,SKU-1475,EliteMax Personal Care 6-ct Collection,Personal Care,186,7.69,23.93,1.18,0
2025-10-14,INV-74168,Family Dollar,Southeast,SKU-1370,SuperGuard Cleaning 12-ct Pack,Cleaning,247,2.04,5.63,0,0
2025-08-30,INV-99863,Publix,Northeast,SKU-1711,UltraComfort Medical Supplies 12-ct Collection,Medical Supplies,212,31.39,46.47,0,0
2025-10-03,INV-34019,Sam's Club,Southeast,SKU-1609,PureCare Beauty 48-ct Bundle,Beauty,130,21.06,57.15,0,0
2025-10-15,INV-46117,Costco,Southeast,SKU-1613,SuperCare Health & Wellness 12-ct Bundle,Health & Wellness,165,20.44,39.39,0,0
2025-10-15,INV-26281,Target,Midwest,SKU-1771,UltraClean Beauty 36-ct Collection,Beauty,297,3.89,12.19,1.06,0
2025-11-04,INV-65595,Costco,Northeast,SKU-1997,EliteFresh Paper Goods Set,Paper Goods,462,17.68,23.98,0,0
2025-10-22,INV-40591,Walmart,National,SKU-1466,UltraClean Personal Care 48-ct Set,Personal Care,83,8.47,24.29,0,0
2025-11-02,INV-66986,Publix,Northeast,SKU-1224,MegaBright Health & Wellness 6-ct Pack,Health & Wellness,476,3.76,9.87,0,0
2025-10-26,INV-58083,Kroger,Southwest,SKU-1828,UltraShield Medical Supplies 48-ct Collection,Medical Supplies,34,16.48,32.22,0,0
2025-10-31,INV-95239,Whole Foods,Southeast,SKU-1948,PureGuard Food & Beverage Box,Food & Beverage,458,9.74,13.03,0,0
2025-10-01,INV-48940,Walmart,Southeast,SKU-1496,EssentialComfort Medical Supplies 48-ct Kit,Medical Supplies,382,30.14,48.92,0,0
2025-09-11,INV-68761,BJ's Wholesale,Northeast,SKU-1986,EssentialSoft Food & Beverage 48-ct Case,Food & Beverage,193,5.01,7.57,0,0
2025-08-14,INV-26468,Meijer,West,SKU-1220,FreshComfort Cleaning 24-ct Bundle,Cleaning,302,4.03,7.63,1.81,0
2025-10-05,INV-88640,Publix,Northeast,SKU-1351,MegaMax Personal Care 24-ct Collection,Personal Care,498,1.93,4.89,0,0
2025-09-08,INV-14772,Publix,Northeast,SKU-1095,EssentialShield Health & Wellness Pack,Health & Wellness,119,14.14,32.34,0,15
2025-10-27,INV-43677,Whole Foods,Northeast,SKU-1495,PremiumSoft Cleaning 12-ct Box,Cleaning,182,5.03,13.58,0,0
2025-10-23,INV-80595,Wegmans,Northeast,SKU-1145,FreshPlus Cleaning 6-ct Collection,Cleaning,206,2.05,3.9,0.36,29
2025-09-12,INV-34596,Publix,Southeast,SKU-1231,UltraBright Cleaning 48-ct Bundle,Cleaning,361,8.4,21.7,0,9
2025-08-18,INV-22006,Albertsons,Southeast,SKU-1670,EliteCare Paper Goods 36-ct Collection,Paper Goods,337,9.36,17.17,0,0
2025-10-27,INV-83291,Costco,Southwest,SKU-1815,ProGuard Beauty 48-ct Bundle,Beauty,368,8.06,17.85,0,0
2025-08-27,INV-42310,Kroger,West,SKU-1205,UltraMax Cleaning 48-ct Kit,Cleaning,454,8.55,19.47,0,0
2025-09-04,INV-69797,Albertsons,Midwest,SKU-1245,SuperShield Home Goods 12-ct Collection,Home Goods,266,9.93,20.52,0,31
2025-10-04,INV-36552,Sam's Club,Southeast,SKU-1333,UltraComfort Cleaning 36-ct Kit,Cleaning,425,3.84,8.29,1.6,0
2025-08-12,INV-37590,Albertsons,Midwest,SKU-1777,PureMax Food & Beverage 48-ct Set,Food & Beverage,263,3.26,5.86,0,0
2025-10-10,INV-94677,Albertsons,Southeast,SKU-1280,EssentialPlus Beauty 12-ct Pack,Beauty,88,6.82,18.0,0,0
2025-11-04,INV-85125,Family Dollar,Northeast,SKU-1259,FreshBright Personal Care 48-ct Kit,Personal Care,187,3.27,9.6,0,0
2025-10-09,INV-98114,Albertsons,National,SKU-1817,PureComfort Health & Wellness 12-ct Bundle,Health & Wellness,344,9.76,24.66,0,0
2025-10-15,INV-50413,Walgreens,West,SKU-1826,ProComfort Food & Beverage 24-ct Kit,Food & Beverage,119,10.0,14.47,0.66,0
2025-10-25,INV-66258,Whole Foods,Midwest,SKU-1003,PremiumFresh Beauty 12-ct Pack,Beauty,227,7.39,19.3,0,0
2025-09-27,INV-17035,Walgreens,National,SKU-1875,UltraGuard Health & Wellness 36-ct Case,Health & Wellness,68,19.26,38.51,0,0
2025-10-25,INV-82169,Wegmans,Southeast,SKU-1212,EliteSoft Food & Beverage 48-ct Set,Food & Beverage,242,9.34,13.29,0,0
2025-08-12,INV-78568,Walgreens,Midwest,SKU-1072,MegaClean Personal Care 6-ct Bundle,Personal Care,39,4.45,11.45,0,0
2025-08-14,INV-11025,Target,Northeast,SKU-1939,EliteShield Personal Care Bundle,Personal Care,121,6.4,13.35,0,16
2025-10-22,INV-66058,Walmart,Southwest,SKU-1089,AdvancedCare Personal Care 48-ct Pack,Personal Care,45,11.3,24.27,0,0
2025-11-02,INV-19649,H-E-B,West,SKU-1893,EssentialBright Personal Care 6-ct Bundle,Personal Care,140,10.13,21.66,0,0
2025-08-22,INV-37462,Sam's Club,Southeast,SKU-1246,PureComfort Home Goods 48-ct Case,Home Goods,239,42.99,67.24,0,0
2025-08-24,INV-21967,Dollar General,Midwest,SKU-1601,AdvancedBright Medical Supplies 6-ct Kit,Medical Supplies,477,22.77,37.51,0,0
2025-10-22,INV-84553,CVS,National,SKU-1163,EssentialSoft Food & Beverage 48-ct Bundle,Food & Beverage,365,7.5,11.15,0,0
2025-10-17,INV-80302,Target,Northeast,SKU-1825,ProMax Food & Beverage 12-ct Kit,Food & Beverage,99,4.43,7.3,0,8
2025-10-01,INV-47238,Target,Southeast,SKU-1027,PureShield Health & Wellness 48-ct Box,Health & Wellness,495,16.58,32.1,0.9,20
2025-09-09,INV-68396,Family Dollar,West,SKU-1601,AdvancedBright Medical Supplies 6-ct Kit,Medical Supplies,135,22.77,39.46,1.74,16
2025-09-13,INV-43853,Walgreens,Southwest,SKU-1786,UltraClean Beauty Set,Beauty,161,11.71,31.38,0,0
2025-08-08,INV-20215,Publix,Southeast,SKU-1836,FreshMax Beauty 6-ct Set,Beauty,388,4.57,15.62,0,36
2025-10-08,INV-25168,Dollar General,Northeast,SKU-1703,UltraCare Home Goods 24-ct Box,Home Goods,110,35.33,64.76,0,2
2025-08-19,INV-47245,H-E-B,Midwest,SKU-1859,ProGuard Personal Care 24-ct Bundle,Personal Care,121,16.89,37.23,0,0
2025-10-18,INV-10719,Family Dollar,National,SKU-1934,EliteCare Health & Wellness 6-ct Case,Health & Wellness,166,5.45,12.08,0,0
2025-10-03,INV-16284,Whole Foods,Northeast,SKU-1371,AdvancedSoft Cleaning 36-ct Collection,Cleaning,218,8.89,18.04,1.25,0
2025-09-04,INV-32802,Target,West,SKU-1004,FreshSoft Health & Wellness 12-ct Box,Health & Wellness,49,12.77,32.19,0,0
2025-10-23,INV-47869,Rite Aid,Southeast,SKU-1972,PremiumComfort Beauty 12-ct Bundle,Beauty,95,6.24,13.89,0,0
2025-09-24,INV-81725,CVS,Northeast,SKU-1490,SuperShield Medical Supplies 24-ct Kit,Medical Supplies,485,19.9,37.64,0,0
2025-10-14,INV-42843,Rite Aid,Southwest,SKU-1919,EssentialCare Cleaning Collection,Cleaning,326,2.76,6.28,0,0
2025-10-27,INV-36505,Walgreens,Southwest,SKU-1696,EssentialClean Medical Supplies 48-ct Collection,Medical Supplies,140,24.59,33.05,0,0
2025-10-30,INV-43436,Rite Aid,West,SKU-1947,FreshGuard Beauty 6-ct Bundle,Beauty,222,12.24,29.65,0.62,0
2025-10-31,INV-24951,Publix,West,SKU-1066,EssentialSoft Personal Care 12-ct Collection,Personal Care,468,3.89,9.03,0,0
2025-09-03,INV-76095,Albertsons,West,SKU-1001,SuperBright Paper Goods 36-ct Bundle,Paper Goods,262,6.9,12.41,1.15,10
2025-10-31,INV-74524,BJ's Wholesale,Northeast,SKU-1057,EssentialMax Health & Wellness 6-ct Set,Health & Wellness,140,7.46,12.85,0,0
2025-09-13,INV-73812,Dollar General,Northeast,SKU-1616,PureFresh Beauty 12-ct Case,Beauty,176,22.09,45.76,0,0
2025-08-22,INV-94907,Family Dollar,National,SKU-1735,AdvancedShield Paper Goods 24-ct Kit,Paper Goods,195,4.7,7.85,0,0
2025-09-08,INV-84387,Albertsons,West,SKU-1349,PremiumComfort Personal Care 24-ct Collection,Personal Care,49,9.47,24.91,0,0
2025-08-23,INV-89025,Walmart,Midwest,SKU-1681,PureComfort Health & Wellness 48-ct Collection,Health & Wellness,224,5.99,14.25,0,0
2025-08-13,INV-29155,Meijer,Southwest,SKU-1983,MegaMax Medical Supplies Collection,Medical Supplies,455,14.48,21.49,0,7
2025-08-13,INV-58468,Dollar General,Southwest,SKU-1316,EssentialPlus Food & Beverage 12-ct Collection,Food & Beverage,289,1.71,2.88,0,0
2025-08-21,INV-46863,Whole Foods,West,SKU-1507,FreshShield Home Goods 24-ct Pack,Home Goods,154,13.24,23.72,0,0
2025-09-24,INV-86765,Costco,Southwest,SKU-1536,FreshGuard Cleaning 24-ct Collection,Cleaning,350,1.57,3.51,0,0
2025-08-16,INV-22795,Amazon,Midwest,SKU-1386,UltraSoft Cleaning 12-ct Set,Cleaning,211,5.09,14.01,0,0
2025-11-02,INV-13091,Meijer,Midwest,SKU-1278,PremiumComfort Home Goods 12-ct Collection,Home Goods,465,16.69,40.25,0,0
2025-08-21,INV-55703,Costco,West,SKU-1963,MegaClean Medical Supplies 36-ct Bundle,Medical Supplies,146,23.85,39.23,0,0
2025-09-07,INV-19972,Amazon,Northeast,SKU-1628,PureFresh Medical Supplies 48-ct Pack,Medical Supplies,329,26.03,39.66,0,45
2025-10-08,INV-48067,Meijer,Midwest,SKU-1444,EssentialCare Food & Beverage 24-ct Case,Food & Beverage,491,7.52,9.99,0,0
